Area,Maximum sustained wind (in knots),Year,Month,Day,Path_ID,Order of points,Latitude,Longitude,Name,Hours,Minutes
Atlantic,90,1852,8,26,1852-1,31,30.6,-88.5,Unnamed,6,0
Atlantic,70,1852,8,26,1852-1,32,31.2,-88.1,Unnamed,12,0
Atlantic,50,1852,8,27,1852-1,33,31.8,-87.4,Unnamed,18,0
Atlantic,40,1852,8,27,1852-1,34,32.3,-86.3,Unnamed,0,0
Atlantic,40,1852,8,27,1852-1,35,32.8,-84.8,Unnamed,6,0
Atlantic,40,1852,8,27,1852-1,36,33.2,-82.8,Unnamed,12,0
Atlantic,40,1852,8,28,1852-1,37,33.5,-80.5,Unnamed,18,0
Atlantic,40,1852,8,28,1852-1,38,33.8,-78.2,Unnamed,0,0
Atlantic,40,1852,8,28,1852-1,39,34,-76,Unnamed,0,0
Atlantic,40,1852,8,28,1852-1,40,34.4,-74.2,Unnamed,6,0
Atlantic,50,1852,8,29,1852-1,41,35.2,-72.8,Unnamed,12,0
Atlantic,50,1852,8,29,1852-1,42,36.4,-71.8,Unnamed,18,0
Atlantic,50,1852,8,29,1852-1,43,38,-70.8,Unnamed,0,0
Atlantic,50,1852,8,29,1852-1,44,39.6,-69.6,Unnamed,6,0
Atlantic,50,1852,8,30,1852-1,45,41,-68,Unnamed,12,0
Atlantic,70,1852,9,5,1852-2,1,17,-64.1,Unnamed,18,0
Atlantic,70,1852,9,5,1852-2,2,17.4,-65.1,Unnamed,0,0
Atlantic,70,1852,9,5,1852-2,3,17.7,-66.1,Unnamed,6,0
Atlantic,60,1852,9,5,1852-2,4,18.2,-67.1,Unnamed,12,0
Atlantic,60,1852,9,6,1852-2,5,18.6,-68.8,Unnamed,18,0
Atlantic,50,1852,9,6,1852-2,6,19.2,-70.1,Unnamed,0,0
Atlantic,40,1852,9,6,1852-2,7,19.5,-71.4,Unnamed,6,0
Atlantic,40,1852,9,6,1852-2,8,19.7,-72.5,Unnamed,12,0
Atlantic,70,1852,9,9,1852-3,1,26.4,-90.4,Unnamed,18,0
Atlantic,70,1852,9,9,1852-3,2,26.5,-89.6,Unnamed,0,0
Atlantic,70,1852,9,9,1852-3,3,26.6,-88.8,Unnamed,6,0
Atlantic,70,1852,9,9,1852-3,4,26.6,-88.1,Unnamed,12,0
Atlantic,70,1852,9,10,1852-3,5,26.8,-87.4,Unnamed,18,0
Atlantic,70,1852,9,10,1852-3,6,26.9,-86.6,Unnamed,0,0
Atlantic,70,1852,9,10,1852-3,7,27.1,-86.1,Unnamed,6,0
Atlantic,70,1852,9,10,1852-3,8,27.3,-85.6,Unnamed,12,0
Atlantic,70,1852,9,11,1852-3,9,27.5,-85.1,Unnamed,18,0
Atlantic,70,1852,9,11,1852-3,10,27.7,-84.6,Unnamed,0,0
Atlantic,70,1852,9,11,1852-3,11,27.8,-84,Unnamed,6,0
Atlantic,70,1852,9,11,1852-3,12,27.9,-83.4,Unnamed,12,0
Atlantic,70,1852,9,12,1852-3,13,28,-82.8,Unnamed,18,0
Atlantic,60,1852,9,12,1852-3,14,28.1,-82.2,Unnamed,0,0
Atlantic,50,1852,9,12,1852-3,15,28.2,-81.5,Unnamed,6,0
Atlantic,50,1852,9,12,1852-3,16,28.5,-80.5,Unnamed,12,0
Atlantic,60,1852,9,13,1852-3,17,29.2,-79,Unnamed,18,0
Atlantic,70,1852,9,13,1852-3,18,30.4,-77,Unnamed,0,0
Atlantic,70,1852,9,13,1852-3,19,32,-74.5,Unnamed,6,0
Atlantic,70,1852,9,13,1852-3,20,34,-71.5,Unnamed,12,0
Atlantic,50,1852,9,22,1852-4,1,16.1,-58.5,Unnamed,18,0
Atlantic,50,1852,9,22,1852-4,2,16.4,-59.1,Unnamed,0,0
Atlantic,50,1852,9,22,1852-4,3,16.7,-59.7,Unnamed,6,0
Atlantic,50,1852,9,22,1852-4,4,17,-60.3,Unnamed,12,0
Atlantic,60,1852,9,23,1852-4,5,17.4,-61.2,Unnamed,18,0
Atlantic,60,1852,9,23,1852-4,6,17.7,-62.2,Unnamed,0,0
Atlantic,70,1852,9,23,1852-4,7,18.1,-63.1,Unnamed,6,0
Atlantic,70,1852,9,23,1852-4,8,18.4,-63.7,Unnamed,12,0
Atlantic,70,1852,9,24,1852-4,9,18.7,-64.3,Unnamed,18,0
Atlantic,70,1852,9,24,1852-4,10,18.9,-65,Unnamed,0,0
Atlantic,70,1852,9,24,1852-4,11,19.1,-65.8,Unnamed,6,0
Atlantic,70,1852,9,24,1852-4,12,19.2,-66.6,Unnamed,12,0
Atlantic,80,1852,9,25,1852-4,13,19.5,-67.4,Unnamed,18,0
Atlantic,80,1852,9,25,1852-4,14,19.7,-68.1,Unnamed,0,0
Atlantic,80,1852,9,25,1852-4,15,19.9,-68.8,Unnamed,6,0
Atlantic,80,1852,9,25,1852-4,16,20,-69.6,Unnamed,12,0
Atlantic,80,1852,9,26,1852-4,17,20.1,-70.3,Unnamed,18,0
Atlantic,80,1852,9,26,1852-4,18,20.4,-70.9,Unnamed,0,0
Atlantic,80,1852,9,26,1852-4,19,20.7,-71.6,Unnamed,6,0
Atlantic,80,1852,9,26,1852-4,20,21,-72.1,Unnamed,12,0
Atlantic,80,1852,9,27,1852-4,21,21.4,-73,Unnamed,18,0
Atlantic,80,1852,9,27,1852-4,22,21.9,-73.6,Unnamed,0,0
Atlantic,80,1852,9,27,1852-4,23,22.5,-74,Unnamed,6,0
Atlantic,80,1852,9,27,1852-4,24,23.2,-74.4,Unnamed,12,0
Atlantic,80,1852,9,28,1852-4,25,23.9,-74.6,Unnamed,18,0
Atlantic,80,1852,9,28,1852-4,26,24.6,-74.6,Unnamed,0,0
Atlantic,80,1852,9,28,1852-4,27,25.4,-74.5,Unnamed,6,0
Atlantic,80,1852,9,28,1852-4,28,26.5,-74,Unnamed,12,0
Atlantic,80,1852,9,29,1852-4,29,27.4,-73.5,Unnamed,18,0
Atlantic,80,1852,9,29,1852-4,30,28.2,-72.9,Unnamed,0,0
Atlantic,80,1852,9,29,1852-4,31,29,-72.3,Unnamed,6,0
Atlantic,80,1852,9,29,1852-4,32,30.2,-71.5,Unnamed,12,0
Atlantic,70,1852,9,30,1852-4,33,31.6,-70.5,Unnamed,18,0
Atlantic,70,1852,9,30,1852-4,34,32.7,-69.6,Unnamed,0,0
Atlantic,70,1852,9,30,1852-4,35,33.8,-69.1,Unnamed,6,0
Atlantic,70,1852,9,30,1852-4,36,34.9,-68.6,Unnamed,12,0
Atlantic,90,1852,10,6,1852-5,1,17,-73.8,Unnamed,18,0
Atlantic,90,1852,10,6,1852-5,2,17.1,-75,Unnamed,0,0
Atlantic,90,1852,10,6,1852-5,3,17.2,-76.3,Unnamed,6,0
Atlantic,90,1852,10,6,1852-5,4,17.2,-77.8,Unnamed,12,0
Atlantic,90,1852,10,7,1852-5,5,17.7,-79.6,Unnamed,18,0
Atlantic,90,1852,10,7,1852-5,6,18.2,-81.5,Unnamed,0,0
Atlantic,90,1852,10,7,1852-5,7,18.7,-83.1,Unnamed,6,0
Atlantic,90,1852,10,7,1852-5,8,19.5,-84.4,Unnamed,12,0
Atlantic,90,1852,10,8,1852-5,9,20.4,-85.5,Unnamed,18,0
Atlantic,90,1852,10,8,1852-5,10,21.2,-86.4,Unnamed,21,0
Atlantic,90,1852,10,8,1852-5,11,22.4,-86.9,Unnamed,0,0
Atlantic,90,1852,10,8,1852-5,12,24,-86.8,Unnamed,6,0
Atlantic,90,1852,10,9,1852-5,13,25.6,-86.4,Unnamed,12,0
Atlantic,90,1852,10,9,1852-5,14,26.9,-85.9,Unnamed,18,0
Atlantic,90,1852,10,9,1852-5,15,28,-85.5,Unnamed,0,0
Atlantic,90,1852,10,9,1852-5,16,29.2,-84.9,Unnamed,6,0
Atlantic,90,1852,10,9,1852-5,17,29.9,-84.4,Unnamed,12,0
Atlantic,80,1852,10,10,1852-5,18,30.5,-83.9,Unnamed,18,0
Atlantic,60,1852,10,10,1852-5,19,31.8,-82.8,Unnamed,12,0
Atlantic,50,1852,10,10,1852-5,20,33,-81.1,Unnamed,12,0
Atlantic,50,1852,10,10,1852-5,21,34,-79.5,Unnamed,0,0
Atlantic,50,1852,10,11,1852-5,22,35,-77,Unnamed,6,0
Atlantic,50,1852,10,11,1852-5,23,36,-74,Unnamed,12,0
Atlantic,60,1852,10,11,1852-5,24,38,-70,Unnamed,18,0
Atlantic,60,1852,10,11,1852-5,25,40,-66,Unnamed,0,0
Atlantic,50,1853,8,5,1853-1,1,32.5,-69,Unnamed,6,0
Atlantic,40,1853,8,10,1853-2,1,12,-60,Unnamed,12,0
Atlantic,40,1853,8,30,1853-3,1,12.1,-23.2,Unnamed,18,0
Atlantic,40,1853,8,30,1853-3,2,12.3,-25.1,Unnamed,0,0
Atlantic,40,1853,8,30,1853-3,3,12.5,-27,Unnamed,6,0
Atlantic,40,1853,8,30,1853-3,4,12.8,-28.9,Unnamed,12,0
Atlantic,50,1853,8,31,1853-3,5,13,-30.9,Unnamed,18,0
Atlantic,50,1853,8,31,1853-3,6,13.3,-33,Unnamed,0,0
Atlantic,60,1853,8,31,1853-3,7,13.6,-35,Unnamed,6,0
Atlantic,60,1853,8,31,1853-3,8,13.9,-36.8,Unnamed,12,0
Atlantic,70,1853,9,1,1853-3,9,14.2,-38.5,Unnamed,18,0
Atlantic,70,1853,9,1,1853-3,10,14.6,-40.5,Unnamed,0,0
Atlantic,80,1853,9,1,1853-3,11,14.9,-42.3,Unnamed,6,0
Atlantic,80,1853,9,1,1853-3,12,15.2,-43.9,Unnamed,12,0
Atlantic,90,1853,9,2,1853-3,13,15.7,-45.7,Unnamed,18,0
Atlantic,90,1853,9,2,1853-3,14,16.2,-47.3,Unnamed,0,0
Atlantic,100,1853,9,2,1853-3,15,16.7,-49,Unnamed,6,0
Atlantic,110,1853,9,2,1853-3,16,17.4,-51,Unnamed,12,0
Atlantic,120,1853,9,3,1853-3,17,18.2,-52.8,Unnamed,18,0
Atlantic,130,1853,9,3,1853-3,18,19.1,-54.6,Unnamed,0,0
Atlantic,130,1853,9,3,1853-3,19,19.7,-56.2,Unnamed,6,0
Atlantic,130,1853,9,3,1853-3,20,20.7,-58,Unnamed,12,0
Atlantic,120,1853,9,4,1853-3,21,21.2,-59.9,Unnamed,18,0
Atlantic,120,1853,9,4,1853-3,22,22,-61.8,Unnamed,0,0
Atlantic,120,1853,9,4,1853-3,23,22.7,-63.7,Unnamed,6,0
Atlantic,120,1853,9,4,1853-3,24,23.4,-65.3,Unnamed,12,0
Atlantic,120,1853,9,5,1853-3,25,24.2,-67.1,Unnamed,18,0
Atlantic,120,1853,9,5,1853-3,26,25,-68.6,Unnamed,0,0
Atlantic,120,1853,9,5,1853-3,27,25.8,-70.1,Unnamed,6,0
Atlantic,120,1853,9,5,1853-3,28,26.6,-71.1,Unnamed,12,0
Atlantic,120,1853,9,6,1853-3,29,27.3,-72,Unnamed,18,0
Atlantic,120,1853,9,6,1853-3,30,28.2,-72.9,Unnamed,0,0
Atlantic,120,1853,9,6,1853-3,31,29.1,-73.5,Unnamed,6,0
Atlantic,120,1853,9,6,1853-3,32,30.2,-74,Unnamed,12,0
Atlantic,110,1853,9,7,1853-3,33,31.2,-74.3,Unnamed,18,0
Atlantic,110,1853,9,7,1853-3,34,32.5,-74.1,Unnamed,0,0
Atlantic,100,1853,9,7,1853-3,35,33.7,-73.9,Unnamed,6,0
Atlantic,100,1853,9,7,1853-3,36,34.9,-72.9,Unnamed,12,0
Atlantic,100,1853,9,8,1853-3,37,36,-71.6,Unnamed,18,0
Atlantic,100,1853,9,8,1853-3,38,36.8,-69.9,Unnamed,0,0
Atlantic,100,1853,9,8,1853-3,39,37.5,-67.9,Unnamed,6,0
Atlantic,100,1853,9,8,1853-3,40,38.2,-65.4,Unnamed,12,0
Atlantic,100,1853,9,9,1853-3,41,39,-62.3,Unnamed,18,0
Atlantic,90,1853,9,9,1853-3,42,39.9,-59.4,Unnamed,0,0
Atlantic,80,1853,9,9,1853-3,43,40.8,-56.8,Unnamed,6,0
Atlantic,70,1853,9,9,1853-3,44,41.9,-53.4,Unnamed,12,0
Atlantic,70,1853,9,10,1853-3,45,42.9,-49.5,Unnamed,18,0
Atlantic,70,1853,9,10,1853-3,46,43.9,-45.5,Unnamed,0,0
Atlantic,70,1853,9,10,1853-3,47,45,-41.2,Unnamed,6,0
Atlantic,70,1853,9,10,1853-3,48,46.2,-36.2,Unnamed,12,0
Atlantic,100,1853,9,8,1853-4,1,37,-53,Unnamed,18,0
Atlantic,100,1853,9,8,1853-4,2,38,-51,Unnamed,0,0
Atlantic,100,1853,9,8,1853-4,3,39,-49,Unnamed,6,0
Atlantic,100,1853,9,8,1853-4,4,40,-46.8,Unnamed,12,0
Atlantic,100,1853,9,9,1853-4,5,41.3,-44,Unnamed,18,0
Atlantic,100,1853,9,9,1853-4,6,42.5,-41.5,Unnamed,12,0
Atlantic,100,1853,9,9,1853-4,7,43.4,-39.3,Unnamed,0,0
Atlantic,100,1853,9,9,1853-4,8,44.5,-37.2,Unnamed,6,0
Atlantic,100,1853,9,10,1853-4,9,45.5,-34.7,Unnamed,12,0
Atlantic,100,1853,9,10,1853-4,10,46.3,-32.3,Unnamed,18,0
Atlantic,90,1853,9,10,1853-4,11,47,-30,Unnamed,0,0
Atlantic,90,1853,9,10,1853-4,12,48,-27.5,Unnamed,6,0
Atlantic,50,1853,9,21,1853-5,1,20,-95,Unnamed,12,0
Atlantic,50,1853,9,26,1853-6,1,25.8,-62,Unnamed,18,0
Atlantic,50,1853,9,26,1853-6,2,27.4,-62.5,Unnamed,0,0
Atlantic,50,1853,9,26,1853-6,3,29,-62.9,Unnamed,6,0
Atlantic,50,1853,9,26,1853-6,4,30.6,-63.2,Unnamed,12,0
Atlantic,60,1853,9,27,1853-6,5,32.9,-62.6,Unnamed,18,0
Atlantic,60,1853,9,27,1853-6,6,34.8,-61.3,Unnamed,0,0
Atlantic,70,1853,9,27,1853-6,7,36,-59.8,Unnamed,6,0
Atlantic,70,1853,9,27,1853-6,8,36.7,-58.4,Unnamed,12,0
Atlantic,70,1853,9,28,1853-6,9,36.8,-57.4,Unnamed,18,0
Atlantic,70,1853,9,28,1853-6,10,36.3,-56.7,Unnamed,0,0
Atlantic,70,1853,9,28,1853-6,11,35.5,-56.9,Unnamed,6,0
Atlantic,70,1853,9,28,1853-6,12,35.5,-57,Unnamed,12,0
Atlantic,70,1853,9,29,1853-6,13,35.4,-57.2,Unnamed,18,0
Atlantic,70,1853,9,29,1853-6,14,35.3,-57.4,Unnamed,0,0
Atlantic,70,1853,9,29,1853-6,15,35.3,-57.7,Unnamed,6,0
Atlantic,70,1853,9,29,1853-6,16,35.4,-57.9,Unnamed,12,0
Atlantic,70,1853,9,30,1853-6,17,35.5,-58.1,Unnamed,0,0
Atlantic,70,1853,9,30,1853-6,18,35.5,-58.2,Unnamed,6,0
Atlantic,70,1853,9,30,1853-6,19,35.8,-58.3,Unnamed,12,0
Atlantic,70,1853,9,30,1853-6,20,36.3,-58,Unnamed,18,0
Atlantic,70,1853,10,1,1853-6,21,37,-57.5,Unnamed,0,0
Atlantic,70,1853,10,1,1853-6,22,38,-56.8,Unnamed,6,0
Atlantic,50,1853,9,28,1853-7,1,15,-37,Unnamed,12,0
Atlantic,70,1853,10,19,1853-8,1,27.5,-78.5,Unnamed,18,0
Atlantic,70,1853,10,19,1853-8,2,28,-78.9,Unnamed,0,0
Atlantic,80,1853,10,19,1853-8,3,28.5,-79.3,Unnamed,6,0
Atlantic,80,1853,10,19,1853-8,4,28.9,-79.6,Unnamed,12,0
Atlantic,80,1853,10,20,1853-8,5,29.3,-79.9,Unnamed,18,0
Atlantic,80,1853,10,20,1853-8,6,29.7,-80.2,Unnamed,0,0
Atlantic,90,1853,10,20,1853-8,7,30,-80.5,Unnamed,6,0
Atlantic,90,1853,10,20,1853-8,8,30.3,-80.7,Unnamed,0,0
Atlantic,90,1853,10,21,1853-8,9,30.6,-80.9,Unnamed,6,0
Atlantic,90,1853,10,21,1853-8,10,30.9,-80.9,Unnamed,12,0
Atlantic,80,1853,10,21,1853-8,11,31.3,-80.6,Unnamed,18,0
Atlantic,80,1853,10,21,1853-8,12,31.7,-80.1,Unnamed,0,0
Atlantic,80,1853,10,22,1853-8,13,32.1,-79.4,Unnamed,6,0
Atlantic,80,1853,10,22,1853-8,14,32.5,-78.5,Unnamed,12,0
Atlantic,60,1854,6,25,1854-1,1,26,-92.5,Unnamed,18,0
Atlantic,60,1854,6,25,1854-1,2,26,-93,Unnamed,0,0
Atlantic,70,1854,6,25,1854-1,3,26,-93.5,Unnamed,6,0
Atlantic,70,1854,6,25,1854-1,4,26,-94,Unnamed,12,0
Atlantic,70,1854,6,26,1854-1,5,26,-94.7,Unnamed,12,0
Atlantic,70,1854,6,26,1854-1,6,26.1,-95.7,Unnamed,0,0
Atlantic,70,1854,6,26,1854-1,7,26.2,-97,Unnamed,6,0
Atlantic,50,1854,6,26,1854-1,8,26.4,-98.5,Unnamed,12,0
Atlantic,40,1854,6,27,1854-1,9,26.8,-100,Unnamed,18,0
Atlantic,40,1854,6,27,1854-1,10,27.4,-101.5,Unnamed,0,0
Atlantic,40,1854,6,27,1854-1,11,28,-103,Unnamed,6,0
Atlantic,60,1854,8,23,1854-2,1,33,-55,Unnamed,12,0
Atlantic,110,1854,9,7,1854-3,1,26.4,-76.6,Unnamed,18,0
Atlantic,110,1854,9,7,1854-3,2,27.2,-77.6,Unnamed,20,0
Atlantic,110,1854,9,7,1854-3,3,28,-78.6,Unnamed,0,0
Atlantic,110,1854,9,7,1854-3,4,28.8,-79.6,Unnamed,6,0
Atlantic,110,1854,9,8,1854-3,5,29.6,-80.3,Unnamed,12,0
Atlantic,110,1854,9,8,1854-3,6,30.4,-80.6,Unnamed,18,0
Atlantic,100,1854,9,8,1854-3,7,31.1,-80.9,Unnamed,0,0
Atlantic,100,1854,9,8,1854-3,8,31.6,-81.1,Unnamed,6,0
Atlantic,100,1854,9,8,1854-3,9,31.7,-81.1,Unnamed,12,0
Atlantic,80,1854,9,9,1854-3,10,32,-81.3,Unnamed,18,0
Atlantic,70,1854,9,9,1854-3,11,32.5,-81.5,Unnamed,0,0
Atlantic,60,1854,9,9,1854-3,12,33.2,-81.5,Unnamed,6,0
Atlantic,50,1854,9,9,1854-3,13,34.3,-80.5,Unnamed,12,0
Atlantic,40,1854,9,10,1854-3,14,35.5,-78.1,Unnamed,18,0
Atlantic,40,1854,9,10,1854-3,15,36.8,-75.9,Unnamed,0,0
Atlantic,50,1854,9,10,1854-3,16,37.8,-74,Unnamed,6,0
Atlantic,60,1854,9,10,1854-3,17,38.4,-71.9,Unnamed,12,0
Atlantic,70,1854,9,11,1854-3,18,38.8,-69.5,Unnamed,18,0
Atlantic,80,1854,9,11,1854-3,19,39,-67.3,Unnamed,0,0
Atlantic,90,1854,9,11,1854-3,20,39.4,-65,Unnamed,6,0
Atlantic,90,1854,9,11,1854-3,21,39.5,-61.8,Unnamed,12,0
Atlantic,90,1854,9,12,1854-3,22,39.8,-58.3,Unnamed,18,0
Atlantic,90,1854,9,12,1854-3,23,40,-55.1,Unnamed,21,0
Atlantic,80,1854,9,12,1854-3,24,40,-52,Unnamed,0,0
Atlantic,80,1854,9,12,1854-3,25,40.2,-48,Unnamed,6,0
Atlantic,90,1854,9,18,1854-4,1,28.2,-93.6,Unnamed,12,0
Atlantic,90,1854,9,18,1854-4,2,28.4,-94.1,Unnamed,18,0
Atlantic,90,1854,9,18,1854-4,3,28.6,-94.6,Unnamed,0,0
Atlantic,90,1854,9,18,1854-4,4,28.8,-95.1,Unnamed,6,0
Atlantic,90,1854,9,18,1854-4,5,28.9,-95.3,Unnamed,0,0
Atlantic,80,1854,9,19,1854-4,6,29,-95.6,Unnamed,6,0
Atlantic,70,1854,9,19,1854-4,7,29.2,-96.1,Unnamed,12,0
Atlantic,60,1854,9,19,1854-4,8,29.4,-96.5,Unnamed,18,0
Atlantic,60,1854,9,19,1854-4,9,29.7,-96.6,Unnamed,0,0
Atlantic,50,1854,9,20,1854-4,10,30,-96.4,Unnamed,6,0
Atlantic,40,1854,9,20,1854-4,11,30.3,-96,Unnamed,12,0
Atlantic,50,1854,10,20,1854-5,1,25,-67.6,Unnamed,18,0
Atlantic,50,1854,10,20,1854-5,2,25.8,-67.6,Unnamed,0,0
Atlantic,50,1854,10,20,1854-5,3,26.7,-67.6,Unnamed,6,0
Atlantic,50,1854,10,20,1854-5,4,27.6,-67.5,Unnamed,12,0
Atlantic,60,1854,10,21,1854-5,5,28.6,-67.3,Unnamed,18,0
Atlantic,60,1854,10,21,1854-5,6,29.5,-67,Unnamed,12,0
Atlantic,60,1854,10,21,1854-5,7,30.3,-66.6,Unnamed,0,0
Atlantic,60,1854,10,21,1854-5,8,31.5,-65.6,Unnamed,6,0
Atlantic,60,1854,10,22,1854-5,9,32.4,-64.3,Unnamed,12,0
Atlantic,60,1854,10,22,1854-5,10,33,-62.8,Unnamed,18,0
Atlantic,50,1854,10,22,1854-5,11,33.5,-61,Unnamed,0,0
Atlantic,50,1854,10,22,1854-5,12,34.2,-58.7,Unnamed,6,0
Atlantic,90,1855,8,6,1855-1,1,22.2,-98,Unnamed,12,0
Atlantic,90,1855,8,10,1855-2,1,44,-42,Unnamed,0,0
Atlantic,90,1855,8,10,1855-2,2,46,-39,Unnamed,6,0
Atlantic,90,1855,8,10,1855-2,3,48,-36,Unnamed,12,0
Atlantic,90,1855,8,10,1855-2,4,50,-32.5,Unnamed,18,0
Atlantic,90,1855,8,11,1855-2,5,52,-29,Unnamed,0,0
Atlantic,90,1855,8,11,1855-2,6,54,-24,Unnamed,6,0
Atlantic,70,1855,8,11,1855-3,1,12.5,-83,Unnamed,12,0
Atlantic,50,1855,8,24,1855-4,1,12,-55.9,Unnamed,18,0
Atlantic,50,1855,8,24,1855-4,2,12,-57.1,Unnamed,0,0
Atlantic,50,1855,8,24,1855-4,3,12.1,-58.3,Unnamed,6,0
Atlantic,50,1855,8,24,1855-4,4,12.3,-59.5,Unnamed,12,0
Atlantic,60,1855,8,25,1855-4,5,12.8,-60.7,Unnamed,18,0
Atlantic,60,1855,8,25,1855-4,6,13.5,-61.9,Unnamed,0,0
Atlantic,60,1855,8,25,1855-4,7,14.1,-62.8,Unnamed,6,0
Atlantic,60,1855,8,25,1855-4,8,14.8,-63.7,Unnamed,12,0
Atlantic,60,1855,8,26,1855-4,9,15.6,-64.4,Unnamed,18,0
Atlantic,60,1855,8,26,1855-4,10,16.4,-65.4,Unnamed,0,0
Atlantic,60,1855,8,26,1855-4,11,17.1,-66.5,Unnamed,6,0
Atlantic,60,1855,8,26,1855-4,12,17.7,-67.9,Unnamed,12,0
Atlantic,50,1855,8,27,1855-4,13,18.4,-69.5,Unnamed,18,0
Atlantic,50,1855,8,27,1855-4,14,19.2,-71.1,Unnamed,0,0
Atlantic,40,1855,8,27,1855-4,15,19.5,-72.3,Unnamed,3,0
Atlantic,40,1855,8,27,1855-4,16,19.7,-73.6,Unnamed,6,0
Atlantic,70,1855,9,15,1855-5,1,26.7,-89.1,Unnamed,12,0
Atlantic,80,1855,9,15,1855-5,2,27.1,-89.1,Unnamed,18,0
Atlantic,90,1855,9,15,1855-5,3,27.5,-89.3,Unnamed,0,0
Atlantic,100,1855,9,15,1855-5,4,28.1,-89.4,Unnamed,6,0
Atlantic,110,1855,9,16,1855-5,5,28.8,-89.5,Unnamed,0,0
Atlantic,110,1855,9,16,1855-5,6,29.2,-89.5,Unnamed,6,0
Atlantic,110,1855,9,16,1855-5,7,29.6,-89.5,Unnamed,12,0
Atlantic,100,1855,9,16,1855-5,8,30.2,-89.4,Unnamed,18,0
Atlantic,70,1855,9,16,1855-5,9,31,-89.1,Unnamed,0,0
Atlantic,50,1855,9,17,1855-5,10,32,-88.8,Unnamed,6,0
Atlantic,40,1855,9,17,1855-5,11,33,-88.3,Unnamed,12,0
Atlantic,70,1856,8,9,1856-1,1,25,-83.9,Unnamed,18,0
Atlantic,80,1856,8,9,1856-1,2,25.7,-85.1,Unnamed,0,0
Atlantic,90,1856,8,9,1856-1,3,26.3,-86.5,Unnamed,6,0
Atlantic,100,1856,8,9,1856-1,4,27,-87.8,Unnamed,12,0
Atlantic,110,1856,8,10,1856-1,5,27.7,-89.1,Unnamed,18,0
Atlantic,120,1856,8,10,1856-1,6,28.2,-89.8,Unnamed,0,0
Atlantic,130,1856,8,10,1856-1,7,28.7,-90.5,Unnamed,6,0
Atlantic,130,1856,8,10,1856-1,8,29.2,-91.1,Unnamed,0,0
Atlantic,110,1856,8,11,1856-1,9,29.7,-91.6,Unnamed,6,0
Atlantic,80,1856,8,11,1856-1,10,30,-91.8,Unnamed,12,0
Atlantic,60,1856,8,11,1856-1,11,30.3,-91.9,Unnamed,18,0
Atlantic,50,1856,8,11,1856-1,12,30.6,-91.8,Unnamed,0,0
Atlantic,40,1856,8,12,1856-1,13,30.9,-91.6,Unnamed,6,0
Atlantic,40,1856,8,12,1856-1,14,31.3,-91,Unnamed,12,0
Atlantic,70,1856,8,13,1856-2,1,12.1,-56.1,Unnamed,18,0
Atlantic,70,1856,8,13,1856-2,2,12.1,-57.3,Unnamed,0,0
Atlantic,70,1856,8,13,1856-2,3,12.1,-58.5,Unnamed,6,0
Atlantic,70,1856,8,13,1856-2,4,12.1,-60.1,Unnamed,11,0
Atlantic,70,1856,8,14,1856-2,5,12.1,-61.8,Unnamed,12,0
Atlantic,70,1856,8,14,1856-2,6,12.1,-63.2,Unnamed,18,0
Atlantic,70,1856,8,14,1856-2,7,12.1,-64.5,Unnamed,0,0
Atlantic,70,1856,8,14,1856-2,8,12.1,-65.6,Unnamed,6,0
Atlantic,50,1856,8,19,1856-3,1,32.5,-75.5,Unnamed,12,0
Atlantic,50,1856,8,19,1856-3,2,33.8,-76,Unnamed,18,0
Atlantic,50,1856,8,19,1856-3,3,34.8,-76.4,Unnamed,0,0
Atlantic,50,1856,8,19,1856-3,4,35,-76.5,Unnamed,6,0
Atlantic,50,1856,8,19,1856-3,5,36,-76.3,Unnamed,12,0
Atlantic,50,1856,8,20,1856-3,6,37,-76,Unnamed,12,0
Atlantic,50,1856,8,20,1856-3,7,38,-75.3,Unnamed,0,0
Atlantic,50,1856,8,20,1856-3,8,39,-74.3,Unnamed,6,0
Atlantic,50,1856,8,20,1856-3,9,39.8,-73,Unnamed,12,0
Atlantic,50,1856,8,21,1856-3,10,40.4,-71.5,Unnamed,18,0
Atlantic,50,1856,8,21,1856-3,11,40.8,-69.5,Unnamed,0,0
Atlantic,50,1856,8,21,1856-3,12,41,-67,Unnamed,6,0
Atlantic,50,1856,8,21,1856-4,1,23,-82.5,Unnamed,12,0
Atlantic,70,1856,8,25,1856-5,1,21,-69.8,Unnamed,18,0
Atlantic,70,1856,8,25,1856-5,2,21,-70.8,Unnamed,0,0
Atlantic,70,1856,8,25,1856-5,3,21.1,-71.9,Unnamed,6,0
Atlantic,70,1856,8,25,1856-5,4,21.2,-72.8,Unnamed,12,0
Atlantic,70,1856,8,26,1856-5,5,21.6,-73.9,Unnamed,18,0
Atlantic,70,1856,8,26,1856-5,6,21.7,-74.8,Unnamed,0,0
Atlantic,80,1856,8,26,1856-5,7,22,-75.9,Unnamed,6,0
Atlantic,80,1856,8,26,1856-5,8,22.2,-76.6,Unnamed,12,0
Atlantic,80,1856,8,27,1856-5,9,22.4,-77.6,Unnamed,18,0
Atlantic,80,1856,8,27,1856-5,10,22.6,-78.6,Unnamed,0,0
Atlantic,90,1856,8,27,1856-5,11,22.7,-79.5,Unnamed,6,0
Atlantic,80,1856,8,27,1856-5,12,22.7,-80.6,Unnamed,12,0
